x [Å]	y [Å]	z [Å]	F [nN]	
81.88	0	5.948	-3.85082e+16
81.912	0	5.948	-3.85082e+16
81.944	0	5.948	-3.85082e+16
81.976	0	5.948	-3.85082e+16
82.008	0	5.948	-3.85082e+16
82.04	0	5.948	-3.85082e+16
82.072	0	5.948	-3.85082e+16
82.104	0	5.948	-3.85082e+16
82.136	0	5.948	-3.85082e+16
82.168	0	5.948	-3.85082e+16
82.2	0	5.948	-3.85082e+16
82.232	0	5.948	-3.85081e+16
82.264	0	5.948	-3.85081e+16
82.296	0	5.948	-3.8508e+16
82.328	0	5.948	-3.8508e+16
82.36	0	5.948	-3.85079e+16
82.392	0	5.948	-3.85077e+16
82.424	0	5.948	-3.85076e+16
82.456	0	5.948	-3.85074e+16
82.488	0	5.948	-3.85072e+16
82.52	0	5.948	-3.8507e+16
82.552	0	5.948	-3.85069e+16
82.584	0	5.948	-3.85069e+16
82.616	0	5.948	-3.85069e+16
82.648	0	5.948	-3.8507e+16
82.68	0	5.948	-3.85072e+16
82.712	0	5.948	-3.85073e+16
82.744	0	5.948	-3.85075e+16
82.776	0	5.948	-3.85077e+16
82.808	0	5.948	-3.85078e+16
82.84	0	5.948	-3.85079e+16
82.872	0	5.948	-3.8508e+16
82.904	0	5.948	-3.85081e+16
82.936	0	5.948	-3.85081e+16
82.968	0	5.948	-3.85082e+16
83	0	5.948	-3.85082e+16
83.032	0	5.948	-3.85082e+16
83.064	0	5.948	-3.85082e+16
83.096	0	5.948	-3.85082e+16
83.128	0	5.948	-3.85082e+16
83.16	0	5.948	-3.85082e+16
83.192	0	5.948	-3.85082e+16
83.224	0	5.948	-3.85082e+16
83.256	0	5.948	-3.85082e+16
83.288	0	5.948	-3.85082e+16
83.32	0	5.948	-3.85082e+16
83.352	0	5.948	-3.85082e+16
83.384	0	5.948	-3.85081e+16
83.416	0	5.948	-3.8508e+16
83.448	0	5.948	-3.85077e+16
83.48	0	5.948	-3.85071e+16
83.512	0	5.948	-3.85056e+16
83.544	0	5.948	-3.85015e+16
83.576	0	5.948	-3.84902e+16
83.608	0	5.948	-3.84554e+16
83.64	0	5.948	-3.83391e+16
83.672	0	5.948	-3.79062e+16
83.704	0	5.948	-3.60831e+16
83.736	0	5.948	-2.72016e+16
83.768	0	5.948	2.41155e+16
83.8	0	5.948	3.85082e+17
83.832	0	5.948	3.52983e+18
83.864	0	5.948	3.66937e+19
83.896	0	5.948	4.00328e+20
83.928	0	5.948	2.96567e+21
83.96	0	5.948	6.67106e+21
83.992	0	5.948	2.79716e+21
84.024	0	5.948	3.67411e+20
84.056	0	5.948	3.35627e+19
84.088	0	5.948	3.24555e+18
84.12	0	5.948	3.54547e+17
84.152	0	5.948	2.00605e+16
84.184	0	5.948	-2.78606e+16
84.216	0	5.948	-3.6211e+16
84.248	0	5.948	-3.79351e+16
84.28	0	5.948	-3.83465e+16
84.312	0	5.948	-3.84576e+16
84.344	0	5.948	-3.84908e+16
84.376	0	5.948	-3.85018e+16
84.408	0	5.948	-3.85057e+16
84.44	0	5.948	-3.85071e+16
84.472	0	5.948	-3.85077e+16
84.504	0	5.948	-3.8508e+16
84.536	0	5.948	-3.85081e+16
84.568	0	5.948	-3.85082e+16
84.6	0	5.948	-3.85082e+16
84.632	0	5.948	-3.85082e+16
84.664	0	5.948	-3.85082e+16
84.696	0	5.948	-3.85082e+16
84.728	0	5.948	-3.85082e+16
84.76	0	5.948	-3.85082e+16
84.792	0	5.948	-3.85082e+16
84.824	0	5.948	-3.85082e+16
84.856	0	5.948	-3.85082e+16
84.888	0	5.948	-3.85082e+16
84.92	0	5.948	-3.85082e+16
84.952	0	5.948	-3.85082e+16
84.984	0	5.948	-3.85082e+16
85.016	0	5.948	-3.85082e+16
85.048	0	5.948	-3.85082e+16
85.08	0	5.948	-3.85082e+16
85.112	0	5.948	-3.85082e+16
85.144	0	5.948	-3.85082e+16
85.176	0	5.948	-3.85082e+16
85.208	0	5.948	-3.85082e+16
85.24	0	5.948	-3.85082e+16
85.272	0	5.948	-3.85082e+16
85.304	0	5.948	-3.85082e+16
85.336	0	5.948	-3.85082e+16
85.368	0	5.948	-3.85082e+16
85.4	0	5.948	-3.85082e+16
85.432	0	5.948	-3.85082e+16
85.464	0	5.948	-3.85082e+16
85.496	0	5.948	-3.85082e+16
85.528	0	5.948	-3.85082e+16
85.56	0	5.948	-3.85082e+16
85.592	0	5.948	-3.85082e+16
85.624	0	5.948	-3.85082e+16
85.656	0	5.948	-3.85082e+16
85.688	0	5.948	-3.85082e+16
85.72	0	5.948	-3.85082e+16
85.752	0	5.948	-3.85082e+16
85.784	0	5.948	-3.85082e+16
85.816	0	5.948	-3.85082e+16
85.848	0	5.948	-3.85082e+16
85.88	0	5.948	-3.85082e+16
85.912	0	5.948	-3.85082e+16
85.944	0	5.948	-3.85082e+16
85.976	0	5.948	-3.85082e+16
86.008	0	5.948	-3.85082e+16
86.04	0	5.948	-3.85082e+16
86.072	0	5.948	-3.85082e+16
86.104	0	5.948	-3.85082e+16
86.136	0	5.948	-3.85082e+16
86.168	0	5.948	-3.85082e+16
86.2	0	5.948	-3.85082e+16
86.232	0	5.948	-3.85082e+16
86.264	0	5.948	-3.85082e+16
86.296	0	5.948	-3.85082e+16
86.328	0	5.948	-3.85082e+16
86.36	0	5.948	-3.85082e+16
86.392	0	5.948	-3.85082e+16
86.424	0	5.948	-3.85082e+16
86.456	0	5.948	-3.85082e+16
86.488	0	5.948	-3.85082e+16
86.52	0	5.948	-3.85082e+16
86.552	0	5.948	-3.85082e+16
86.584	0	5.948	-3.85082e+16
86.616	0	5.948	-3.85082e+16
86.648	0	5.948	-3.85082e+16
86.68	0	5.948	-3.85082e+16
86.712	0	5.948	-3.85082e+16
86.744	0	5.948	-3.85082e+16
86.776	0	5.948	-3.85082e+16
86.808	0	5.948	-3.85082e+16
86.84	0	5.948	-3.85082e+16
86.872	0	5.948	-3.85082e+16
86.904	0	5.948	-3.85082e+16
86.936	0	5.948	-3.85082e+16
86.968	0	5.948	-3.85082e+16
87	0	5.948	-3.85082e+16

79	0	5.952	-4.03834e+16
79.032	0	5.952	-4.03834e+16
79.064	0	5.952	-4.03834e+16
79.096	0	5.952	-4.03834e+16
79.128	0	5.952	-4.03834e+16
79.16	0	5.952	-4.03834e+16
79.192	0	5.952	-4.03834e+16
79.224	0	5.952	-4.03834e+16
79.256	0	5.952	-4.03834e+16
79.288	0	5.952	-4.03834e+16
79.32	0	5.952	-4.03834e+16
79.352	0	5.952	-4.03834e+16
79.384	0	5.952	-4.03834e+16
79.416	0	5.952	-4.03834e+16
79.448	0	5.952	-4.03834e+16
79.48	0	5.952	-4.03834e+16
79.512	0	5.952	-4.03834e+16
79.544	0	5.952	-4.03834e+16
79.576	0	5.952	-4.03834e+16
79.608	0	5.952	-4.03834e+16
79.64	0	5.952	-4.03834e+16
79.672	0	5.952	-4.03834e+16
79.704	0	5.952	-4.03834e+16
79.736	0	5.952	-4.03834e+16
79.768	0	5.952	-4.03834e+16
79.8	0	5.952	-4.03834e+16
79.832	0	5.952	-4.03834e+16
79.864	0	5.952	-4.03834e+16
79.896	0	5.952	-4.03834e+16
79.928	0	5.952	-4.03834e+16
79.96	0	5.952	-4.03834e+16
79.992	0	5.952	-4.03834e+16
80.024	0	5.952	-4.03834e+16
80.056	0	5.952	-4.03834e+16
80.088	0	5.952	-4.03834e+16
80.12	0	5.952	-4.03834e+16
80.152	0	5.952	-4.03834e+16
80.184	0	5.952	-4.03834e+16
80.216	0	5.952	-4.03834e+16
80.248	0	5.952	-4.03834e+16
80.28	0	5.952	-4.03834e+16
80.312	0	5.952	-4.03834e+16
80.344	0	5.952	-4.03834e+16
80.376	0	5.952	-4.03834e+16
80.408	0	5.952	-4.03834e+16
80.44	0	5.952	-4.03834e+16
80.472	0	5.952	-4.03834e+16
80.504	0	5.952	-4.03834e+16
80.536	0	5.952	-4.03834e+16
80.568	0	5.952	-4.03834e+16
80.6	0	5.952	-4.03834e+16
80.632	0	5.952	-4.03834e+16
80.664	0	5.952	-4.03834e+16
80.696	0	5.952	-4.03834e+16
80.728	0	5.952	-4.03834e+16
80.76	0	5.952	-4.03834e+16
80.792	0	5.952	-4.03834e+16
80.824	0	5.952	-4.03834e+16
80.856	0	5.952	-4.03834e+16
80.888	0	5.952	-4.03834e+16
80.92	0	5.952	-4.03834e+16
80.952	0	5.952	-4.03834e+16
80.984	0	5.952	-4.03834e+16
81.016	0	5.952	-4.03834e+16
81.048	0	5.952	-4.03834e+16
81.08	0	5.952	-4.03834e+16
81.112	0	5.952	-4.03834e+16
81.144	0	5.952	-4.03834e+16
81.176	0	5.952	-4.03834e+16
81.208	0	5.952	-4.03834e+16
81.24	0	5.952	-4.03834e+16
81.272	0	5.952	-4.03834e+16
81.304	0	5.952	-4.03834e+16
81.336	0	5.952	-4.03834e+16
81.368	0	5.952	-4.03834e+16
81.4	0	5.952	-4.03834e+16
81.432	0	5.952	-4.03834e+16
81.464	0	5.952	-4.03834e+16
81.496	0	5.952	-4.03834e+16
81.528	0	5.952	-4.03834e+16
81.56	0	5.952	-4.03834e+16
81.592	0	5.952	-4.03834e+16
81.624	0	5.952	-4.03834e+16
81.656	0	5.952	-4.03834e+16
81.688	0	5.952	-4.03834e+16
81.72	0	5.952	-4.03834e+16
81.752	0	5.952	-4.03834e+16
81.784	0	5.952	-4.03834e+16
81.816	0	5.952	-4.03834e+16
81.848	0	5.952	-4.03834e+16
81.88	0	5.952	-4.03834e+16
81.912	0	5.952	-4.03834e+16
81.944	0	5.952	-4.03834e+16
81.976	0	5.952	-4.03834e+16
82.008	0	5.952	-4.03834e+16
82.04	0	5.952	-4.03834e+16
82.072	0	5.952	-4.03834e+16
82.104	0	5.952	-4.03834e+16
82.136	0	5.952	-4.03834e+16
82.168	0	5.952	-4.03834e+16
82.2	0	5.952	-4.03834e+16
82.232	0	5.952	-4.03833e+16
82.264	0	5.952	-4.03833e+16
82.296	0	5.952	-4.03832e+16
82.328	0	5.952	-4.03832e+16
82.36	0	5.952	-4.03831e+16
82.392	0	5.952	-4.03829e+16
82.424	0	5.952	-4.03828e+16
82.456	0	5.952	-4.03826e+16
82.488	0	5.952	-4.03824e+16
82.52	0	5.952	-4.03823e+16
82.552	0	5.952	-4.03822e+16
82.584	0	5.952	-4.03821e+16
82.616	0	5.952	-4.03821e+16
82.648	0	5.952	-4.03822e+16
82.68	0	5.952	-4.03824e+16
82.712	0	5.952	-4.03826e+16
82.744	0	5.952	-4.03827e+16
82.776	0	5.952	-4.03829e+16
82.808	0	5.952	-4.0383e+16
82.84	0	5.952	-4.03831e+16
82.872	0	5.952	-4.03832e+16
82.904	0	5.952	-4.03833e+16
82.936	0	5.952	-4.03833e+16
82.968	0	5.952	-4.03834e+16
83	0	5.952	-4.03834e+16
83.032	0	5.952	-4.03834e+16
83.064	0	5.952	-4.03834e+16
83.096	0	5.952	-4.03834e+16
83.128	0	5.952	-4.03834e+16
83.16	0	5.952	-4.03834e+16
83.192	0	5.952	-4.03834e+16
83.224	0	5.952	-4.03834e+16
83.256	0	5.952	-4.03834e+16
83.288	0	5.952	-4.03834e+16
83.32	0	5.952	-4.03834e+16
83.352	0	5.952	-4.03834e+16
83.384	0	5.952	-4.03833e+16
83.416	0	5.952	-4.03832e+16
83.448	0	5.952	-4.03829e+16
83.48	0	5.952	-4.03823e+16
83.512	0	5.952	-4.03808e+16
83.544	0	5.952	-4.03767e+16
83.576	0	5.952	-4.03652e+16
83.608	0	5.952	-4.033e+16
83.64	0	5.952	-4.02119e+16
83.672	0	5.952	-3.97709e+16
83.704	0	5.952	-3.79057e+16
83.736	0	5.952	-2.87652e+16
83.768	0	5.952	2.44969e+16
83.8	0	5.952	4.03834e+17
83.832	0	5.952	3.77176e+18
83.864	0	5.952	4.0345e+19
83.896	0	5.952	4.59281e+20
83.928	0	5.952	3.57784e+21
83.96	0	5.952	8.25463e+21
83.992	0	5.952	3.3688e+21
84.024	0	5.952	4.20751e+20
84.056	0	5.952	3.68546e+19
84.088	0	5.952	3.46509e+18
84.12	0	5.952	3.71587e+17
84.152	0	5.952	2.02737e+16
84.184	0	5.952	-2.94451e+16
84.216	0	5.952	-3.80368e+16
84.248	0	5.952	-3.98004e+16
84.28	0	5.952	-4.02194e+16
84.312	0	5.952	-4.03321e+16
84.344	0	5.952	-4.03659e+16
84.376	0	5.952	-4.03769e+16
84.408	0	5.952	-4.03808e+16
84.44	0	5.952	-4.03823e+16
84.472	0	5.952	-4.03829e+16
84.504	0	5.952	-4.03832e+16
84.536	0	5.952	-4.03833e+16
84.568	0	5.952	-4.03834e+16
84.6	0	5.952	-4.03834e+16
84.632	0	5.952	-4.03834e+16
84.664	0	5.952	-4.03834e+16
84.696	0	5.952	-4.03834e+16
84.728	0	5.952	-4.03834e+16
84.76	0	5.952	-4.03834e+16
84.792	0	5.952	-4.03834e+16
84.824	0	5.952	-4.03834e+16
84.856	0	5.952	-4.03834e+16
84.888	0	5.952	-4.03834e+16
84.92	0	5.952	-4.03834e+16
84.952	0	5.952	-4.03834e+16
84.984	0	5.952	-4.03834e+16
85.016	0	5.952	-4.03834e+16
85.048	0	5.952	-4.03834e+16
85.08	0	5.952	-4.03834e+16
85.112	0	5.952	-4.03834e+16
85.144	0	5.952	-4.03834e+16
85.176	0	5.952	-4.03834e+16
85.208	0	5.952	-4.03834e+16
85.24	0	5.952	-4.03834e+16
85.272	0	5.952	-4.03834e+16
85.304	0	5.952	-4.03834e+16
85.336	0	5.952	-4.03834e+16
85.368	0	5.952	-4.03834e+16
85.4	0	5.952	-4.03834e+16
85.432	0	5.952	-4.03834e+16
85.464	0	5.952	-4.03834e+16
85.496	0	5.952	-4.03834e+16
85.528	0	5.952	-4.03834e+16
85.56	0	5.952	-4.03834e+16
85.592	0	5.952	-4.03834e+16
85.624	0	5.952	-4.03834e+16
85.656	0	5.952	-4.03834e+16
85.688	0	5.952	-4.03834e+16
85.72	0	5.952	-4.03834e+16
85.752	0	5.952	-4.03834e+16
85.784	0	5.952	-4.03834e+16
85.816	0	5.952	-4.03834e+16
85.848	0	5.952	-4.03834e+16
85.88	0	5.952	-4.03834e+16
85.912	0	5.952	-4.03834e+16
85.944	0	5.952	-4.03834e+16
85.976	0	5.952	-4.03834e+16
86.008	0	5.952	-4.03834e+16
86.04	0	5.952	-4.03834e+16
86.072	0	5.952	-4.03834e+16
86.104	0	5.952	-4.03834e+16
86.136	0	5.952	-4.03834e+16
86.168	0	5.952	-4.03834e+16
86.2	0	5.952	-4.03834e+16
86.232	0	5.952	-4.03834e+16
86.264	0	5.952	-4.03834e+16
86.296	0	5.952	-4.03834e+16
86.328	0	5.952	-4.03834e+16
86.36	0	5.952	-4.03834e+16
86.392	0	5.952	-4.03834e+16
86.424	0	5.952	-4.03834e+16
86.456	0	5.952	-4.03834e+16
86.488	0	5.952	-4.03834e+16
86.52	0	5.952	-4.03834e+16
86.552	0	5.952	-4.03834e+16
86.584	0	5.952	-4.03834e+16
86.616	0	5.952	-4.03834e+16
86.648	0	5.952	-4.03834e+16
86.68	0	5.952	-4.03834e+16
86.712	0	5.952	-4.03834e+16
86.744	0	5.952	-4.03834e+16
86.776	0	5.952	-4.03834e+16
86.808	0	5.952	-4.03834e+16
86.84	0	5.952	-4.03834e+16
86.872	0	5.952	-4.03834e+16
86.904	0	5.952	-4.03834e+16
86.936	0	5.952	-4.03834e+16
86.968	0	5.952	-4.03834e+16
87	0	5.952	-4.03834e+16

79	0	5.956	-4.20934e+16
79.032	0	5.956	-4.20934e+16
79.064	0	5.956	-4.20934e+16
79.096	0	5.956	-4.20934e+16
79.128	0	5.956	-4.20934e+16
79.16	0	5.956	-4.20934e+16
79.192	0	5.956	-4.20934e+16
79.224	0	5.956	-4.20934e+16
79.256	0	5.956	-4.20934e+16
79.288	0	5.956	-4.20934e+16
79.32	0	5.956	-4.20934e+16
79.352	0	5.956	-4.20934e+16
79.384	0	5.956	-4.20934e+16
79.416	0	5.956	-4.20934e+16
79.448	0	5.956	-4.20934e+16
79.48	0	5.956	-4.20934e+16
79.512	0	5.956	-4.20934e+16
79.544	0	5.956	-4.20934e+16
79.576	0	5.956	-4.20934e+16
79.608	0	5.956	-4.20934e+16
79.64	0	5.956	-4.20934e+16
79.672	0	5.956	-4.20934e+16
79.704	0	5.956	-4.20934e+16
79.736	0	5.956	-4.20934e+16
79.768	0	5.956	-4.20934e+16
79.8	0	5.956	-4.20934e+16
79.832	0	5.956	-4.20934e+16
79.864	0	5.956	-4.20934e+16
79.896	0	5.956	-4.20934e+16
79.928	0	5.956	-4.20934e+16
79.96	0	5.956	-4.20934e+16
79.992	0	5.956	-4.20934e+16
80.024	0	5.956	-4.20934e+16
80.056	0	5.956	-4.20934e+16
80.088	0	5.956	-4.20934e+16
80.12	0	5.956	-4.20934e+16
80.152	0	5.956	-4.20934e+16
80.184	0	5.956	-4.20934e+16
80.216	0	5.956	-4.20934e+16
80.248	0	5.956	-4.20934e+16
80.28	0	5.956	-4.20934e+16
80.312	0	5.956	-4.20934e+16
80.344	0	5.956	-4.20934e+16
80.376	0	5.956	-4.20934e+16
80.408	0	5.956	-4.20934e+16
80.44	0	5.956	-4.20934e+16
80.472	0	5.956	-4.20934e+16
80.504	0	5.956	-4.20934e+16
80.536	0	5.956	-4.20934e+16
80.568	0	5.956	-4.20934e+16
80.6	0	5.956	-4.20934e+16
80.632	0	5.956	-4.20934e+16
80.664	0	5.956	-4.20934e+16
80.696	0	5.956	-4.20934e+16
80.728	0	5.956	-4.20934e+16
80.76	0	5.956	-4.20934e+16
80.792	0	5.956	-4.20934e+16
80.824	0	5.956	-4.20934e+16
80.856	0	5.956	-4.20934e+16
80.888	0	5.956	-4.20934e+16
80.92	0	5.956	-4.20934e+16
80.952	0	5.956	-4.20934e+16
80.984	0	5.956	-4.20934e+16
81.016	0	5.956	-4.20934e+16
81.048	0	5.956	-4.20934e+16
81.08	0	5.956	-4.20934e+16
81.112	0	5.956	-4.20934e+16
81.144	0	5.956	-4.20934e+16
81.176	0	5.956	-4.20934e+16
81.208	0	5.956	-4.20934e+16
81.24	0	5.956	-4.20934e+16
81.272	0	5.956	-4.20934e+16
81.304	0	5.956	-4.20934e+16
81.336	0	5.956	-4.20934e+16
81.368	0	5.956	-4.20934e+16
81.4	0	5.956	-4.20934e+16
81.432	0	5.956	-4.20934e+16
81.464	0	5.956	-4.20934e+16
81.496	0	5.956	-4.20934e+16
81.528	0	5.956	-4.20934e+16
81.56	0	5.956	-4.20934e+16
81.592	0	5.956	-4.20934e+16
81.624	0	5.956	-4.20934e+16
81.656	0	5.956	-4.20934e+16
81.688	0	5.956	-4.20934e+16
81.72	0	5.956	-4.20934e+16
81.752	0	5.956	-4.20934e+16
81.784	0	5.956	-4.20934e+16
81.816	0	5.956	-4.20934e+16
81.848	0	5.956	-4.20934e+16
81.88	0	5.956	-4.20934e+16
81.912	0	5.956	-4.20934e+16
81.944	0	5.956	-4.20934e+16
81.976	0	5.956	-4.20934e+16
82.008	0	5.956	-4.20934e+16
82.04	0	5.956	-4.20934e+16
82.072	0	5.956	-4.20934e+16
82.104	0	5.956	-4.20934e+16
82.136	0	5.956	-4.20934e+16
82.168	0	5.956	-4.20934e+16
82.2	0	5.956	-4.20934e+16
82.232	0	5.956	-4.20933e+16
82.264	0	5.956	-4.20933e+16
82.296	0	5.956	-4.20933e+16
82.328	0	5.956	-4.20932e+16
82.36	0	5.956	-4.20931e+16
82.392	0	5.956	-4.20929e+16
82.424	0	5.956	-4.20928e+16
82.456	0	5.956	-4.20926e+16
82.488	0	5.956	-4.20924e+16
82.52	0	5.956	-4.20923e+16
82.552	0	5.956	-4.20922e+16
82.584	0	5.956	-4.20921e+16
82.616	0	5.956	-4.20922e+16
82.648	0	5.956	-4.20923e+16
82.68	0	5.956	-4.20924e+16
82.712	0	5.956	-4.20926e+16
82.744	0	5.956	-4.20928e+16
82.776	0	5.956	-4.20929e+16
82.808	0	5.956	-4.20931e+16
82.84	0	5.956	-4.20932e+16
82.872	0	5.956	-4.20932e+16
82.904	0	5.956	-4.20933e+16
82.936	0	5.956	-4.20933e+16
82.968	0	5.956	-4.20934e+16
83	0	5.956	-4.20934e+16
83.032	0	5.956	-4.20934e+16
83.064	0	5.956	-4.20934e+16
83.096	0	5.956	-4.20934e+16
83.128	0	5.956	-4.20934e+16
83.16	0	5.956	-4.20934e+16
83.192	0	5.956	-4.20934e+16
83.224	0	5.956	-4.20934e+16
83.256	0	5.956	-4.20934e+16
83.288	0	5.956	-4.20934e+16
83.32	0	5.956	-4.20934e+16
83.352	0	5.956	-4.20934e+16
83.384	0	5.956	-4.20933e+16
83.416	0	5.956	-4.20932e+16
83.448	0	5.956	-4.20929e+16
83.48	0	5.956	-4.20923e+16
83.512	0	5.956	-4.20907e+16
83.544	0	5.956	-4.20866e+16
83.576	0	5.956	-4.2075e+16
83.608	0	5.956	-4.20394e+16
83.64	0	5.956	-4.19197e+16
83.672	0	5.956	-4.14716e+16
83.704	0	5.956	-3.95691e+16
83.736	0	5.956	-3.01972e+16
83.768	0	5.956	2.48178e+16
83.8	0	5.956	4.20934e+17
83.832	0	5.956	3.99688e+18
83.864	0	5.956	4.38501e+19
83.896	0	5.956	5.18564e+20
83.928	0	5.956	4.22838e+21
83.96	0	5.956	9.98518e+21
83.992	0	5.956	3.97513e+21
84.024	0	5.956	4.74282e+20
84.056	0	5.956	4.00103e+19
84.088	0	5.956	3.6692e+18
84.12	0	5.956	3.87116e+17
84.152	0	5.956	2.04424e+16
84.184	0	5.956	-3.08958e+16
84.216	0	5.956	-3.9703e+16
84.248	0	5.956	-4.15016e+16
84.28	0	5.956	-4.19274e+16
84.312	0	5.956	-4.20416e+16
84.344	0	5.956	-4.20757e+16
84.376	0	5.956	-4.20869e+16
84.408	0	5.956	-4.20908e+16
84.44	0	5.956	-4.20923e+16
84.472	0	5.956	-4.20929e+16
84.504	0	5.956	-4.20932e+16
84.536	0	5.956	-4.20933e+16
84.568	0	5.956	-4.20934e+16
84.6	0	5.956	-4.20934e+16
84.632	0	5.956	-4.20934e+16
84.664	0	5.956	-4.20934e+16
84.696	0	5.956	-4.20934e+16
84.728	0	5.956	-4.20934e+16
84.76	0	5.956	-4.20934e+16
84.792	0	5.956	-4.20934e+16
84.824	0	5.956	-4.20934e+16
84.856	0	5.956	-4.20934e+16
84.888	0	5.956	-4.20934e+16
84.92	0	5.956	-4.20934e+16
84.952	0	5.956	-4.20934e+16
84.984	0	5.956	-4.20934e+16
85.016	0	5.956	-4.20934e+16
85.048	0	5.956	-4.20934e+16
85.08	0	5.956	-4.20934e+16
85.112	0	5.956	-4.20934e+16
85.144	0	5.956	-4.20934e+16
85.176	0	5.956	-4.20934e+16
85.208	0	5.956	-4.20934e+16
85.24	0	5.956	-4.20934e+16
85.272	0	5.956	-4.20934e+16
85.304	0	5.956	-4.20934e+16
85.336	0	5.956	-4.20934e+16
85.368	0	5.956	-4.20934e+16
85.4	0	5.956	-4.20934e+16
85.432	0	5.956	-4.20934e+16
85.464	0	5.956	-4.20934e+16
85.496	0	5.956	-4.20934e+16
85.528	0	5.956	-4.20934e+16
85.56	0	5.956	-4.20934e+16
85.592	0	5.956	-4.20934e+16
85.624	0	5.956	-4.20934e+16
85.656	0	5.956	-4.20934e+16
85.688	0	5.956	-4.20934e+16
85.72	0	5.956	-4.20934e+16
85.752	0	5.956	-4.20934e+16
85.784	0	5.956	-4.20934e+16
85.816	0	5.956	-4.20934e+16
85.848	0	5.956	-4.20934e+16
85.88	0	5.956	-4.20934e+16
85.912	0	5.956	-4.20934e+16
85.944	0	5.956	-4.20934e+16
85.976	0	5.956	-4.20934e+16
86.008	0	5.956	-4.20934e+16
86.04	0	5.956	-4.20934e+16
86.072	0	5.956	-4.20934e+16
86.104	0	5.956	-4.20934e+16
86.136	0	5.956	-4.20934e+16
86.168	0	5.956	-4.20934e+16
86.2	0	5.956	-4.20934e+16
86.232	0	5.956	-4.20934e+16
86.264	0	5.956	-4.20934e+16
86.296	0	5.956	-4.20934e+16
86.328	0	5.956	-4.20934e+16
86.36	0	5.956	-4.20934e+16
86.392	0	5.956	-4.20934e+16
86.424	0	5.956	-4.20934e+16
86.456	0	5.956	-4.20934e+16
86.488	0	5.956	-4.20934e+16
86.52	0	5.956	-4.20934e+16
86.552	0	5.956	-4.20934e+16
86.584	0	5.956	-4.20934e+16
86.616	0	5.956	-4.20934e+16
86.648	0	5.956	-4.20934e+16
86.68	0	5.956	-4.20934e+16
86.712	0	5.956	-4.20934e+16
86.744	0	5.956	-4.20934e+16
86.776	0	5.956	-4.20934e+16
86.808	0	5.956	-4.20934e+16
86.84	0	5.956	-4.20934e+16
86.872	0	5.956	-4.20934e+16
86.904	0	5.956	-4.20934e+16
86.936	0	5.956	-4.20934e+16
86.968	0	5.956	-4.20934e+16
87	0	5.956	-4.20934e+16

79	0	5.96	-4.36049e+16
79.032	0	5.96	-4.36049e+16
79.064	0	5.96	-4.36049e+16
79.096	0	5.96	-4.36049e+16
79.128	0	5.96	-4.36049e+16
79.16	0	5.96	-4.36049e+16
79.192	0	5.96	-4.36049e+16
79.224	0	5.96	-4.36049e+16
79.256	0	5.96	-4.36049e+16
79.288	0	5.96	-4.36049e+16
79.32	0	5.96	-4.36049e+16
79.352	0	5.96	-4.36049e+16
79.384	0	5.96	-4.36049e+16
79.416	0	5.96	-4.36049e+16
79.448	0	5.96	-4.36049e+16
79.48	0	5.96	-4.36049e+16
79.512	0	5.96	-4.36049e+16
79.544	0	5.96	-4.36049e+16
79.576	0	5.96	-4.36049e+16
79.608	0	5.96	-4.36049e+16
79.64	0	5.96	-4.36049e+16
79.672	0	5.96	-4.36049e+16
79.704	0	5.96	-4.36049e+16
79.736	0	5.96	-4.36049e+16
79.768	0	5.96	-4.36049e+16
79.8	0	5.96	-4.36049e+16
79.832	0	5.96	-4.36049e+16
79.864	0	5.96	-4.36049e+16
79.896	0	5.96	-4.36049e+16
79.928	0	5.96	-4.36049e+16
79.96	0	5.96	-4.36049e+16
79.992	0	5.96	-4.36049e+16
80.024	0	5.96	-4.36049e+16
80.056	0	5.96	-4.36049e+16
80.088	0	5.96	-4.36049e+16
80.12	0	5.96	-4.36049e+16
80.152	0	5.96	-4.36049e+16
80.184	0	5.96	-4.36049e+16
80.216	0	5.96	-4.36049e+16
80.248	0	5.96	-4.36049e+16
80.28	0	5.96	-4.36049e+16
80.312	0	5.96	-4.36049e+16
80.344	0	5.96	-4.36049e+16
80.376	0	5.96	-4.36049e+16
80.408	0	5.96	-4.36049e+16
80.44	0	5.96	-4.36049e+16
80.472	0	5.96	-4.36049e+16
80.504	0	5.96	-4.36049e+16
80.536	0	5.96	-4.36049e+16
80.568	0	5.96	-4.36049e+16
80.6	0	5.96	-4.36049e+16
80.632	0	5.96	-4.36049e+16
80.664	0	5.96	-4.36049e+16
80.696	0	5.96	-4.36049e+16
80.728	0	5.96	-4.36049e+16
80.76	0	5.96	-4.36049e+16
80.792	0	5.96	-4.36049e+16
80.824	0	5.96	-4.36049e+16
80.856	0	5.96	-4.36049e+16
80.888	0	5.96	-4.36049e+16
80.92	0	5.96	-4.36049e+16
80.952	0	5.96	-4.36049e+16
80.984	0	5.96	-4.36049e+16
81.016	0	5.96	-4.36049e+16
81.048	0	5.96	-4.36049e+16
81.08	0	5.96	-4.36049e+16
81.112	0	5.96	-4.36049e+16
81.144	0	5.96	-4.36049e+16
81.176	0	5.96	-4.36049e+16
81.208	0	5.96	-4.36049e+16
81.24	0	5.96	-4.36049e+16
81.272	0	5.96	-4.36049e+16
81.304	0	5.96	-4.36049e+16
81.336	0	5.96	-4.36049e+16
81.368	0	5.96	-4.36049e+16
